system:index,CD_MUN,CD_MUN_INT,area_km2,month,precip_mm,year,.geo
34_1_0001000000000000007e,1508159,1508159,0,2,271.11839911998544,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_1_000100000000000002f2,1500859,1500859,0,2,318.8635282010001,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_1_000100000000000003a2,1504455,1504455,0,2,251.27583317471317,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_1_00010000000000000473,1500602,1500602,0.7667189622802731,2,311.8848982609371,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_1_000100000000000004dc,1508357,1508357,0,2,263.7006819839961,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_1_00010000000000000599,1507805,1507805,0,2,302.05859834065427,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_1_000100000000000005f1,1501725,1501725,0,2,253.1521136309268,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_1_000100000000000001aa,1505908,1505908,0,2,204.23804612696975,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_2_000100000000000004a0,1505486,1505486,1.9362908230590823,3,414.1034083060494,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_2_000100000000000002dd,1505650,1505650,3.5593225488891584,3,303.5120984640762,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_2_0001000000000000007e,1508159,1508159,2.798213797790525,3,311.94816282908135,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_2_000100000000000002f2,1500859,1500859,0.03206556811523439,3,369.33013704879653,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_2_000100000000000003a2,1504455,1504455,0,3,289.19609302092886,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_2_00010000000000000473,1500602,1500602,6.983049862794429,3,320.32836740602244,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_2_000100000000000004dc,1508357,1508357,0,3,295.3113747454935,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_2_00010000000000000599,1507805,1507805,0,3,350.08940000157827,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_2_000100000000000005f1,1501725,1501725,0,3,250.07660907926746,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_2_000100000000000001aa,1505908,1505908,0.7960363739624035,3,286.0072647270433,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_3_000100000000000004a0,1505486,1505486,0.493426756408691,4,405.29484579015855,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_3_000100000000000002dd,1505650,1505650,1.3139042701320272,4,202.7265611718984,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_3_0001000000000000007e,1508159,1508159,0.8875410936279302,4,247.06274060088637,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_3_000100000000000002f2,1500859,1500859,0,4,356.1882388992473,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_3_000100000000000003a2,1504455,1504455,0,4,389.09270712855766,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_3_00010000000000000473,1500602,1500602,16.19330242545529,4,220.94746040154607,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_3_000100000000000004dc,1508357,1508357,0,4,341.2199389476587,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_3_00010000000000000599,1507805,1507805,0,4,352.51452239275613,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_3_000100000000000005f1,1501725,1501725,0,4,364.8729400127639,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_3_000100000000000001aa,1505908,1505908,0,4,421.31727231522626,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_4_000100000000000004a0,1505486,1505486,0.14355651568603509,5,368.0262070040129,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_4_000100000000000002dd,1505650,1505650,0.39336252929687493,5,222.67220783072594,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_4_0001000000000000007e,1508159,1508159,0.2043574686889648,5,259.4423276787967,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_4_000100000000000002f2,1500859,1500859,0.5711010790515377,5,324.71116786778856,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_4_000100000000000003a2,1504455,1504455,0.19192463714599617,5,238.45053381570492,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_4_00010000000000000473,1500602,1500602,11.398390644776827,5,172.36509558140682,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_4_000100000000000004dc,1508357,1508357,0.2035272604370117,5,265.8303375523634,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_4_00010000000000000599,1507805,1507805,1.1481610989128561,5,343.20162161875356,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_4_000100000000000005f1,1501725,1501725,0.20796263793945308,5,262.58682933408926,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_4_000100000000000001aa,1505908,1505908,0.514626046797689,5,276.24727370740845,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_5_000100000000000004a0,1505486,1505486,4.597284719226074,6,50.24728804598604,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_5_000100000000000002dd,1505650,1505650,1.192475716745893,6,89.45629672048263,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_5_0001000000000000007e,1508159,1508159,1.1520626099853515,6,84.2617905856018,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_5_000100000000000002f2,1500859,1500859,1.2110315656398394,6,80.10584739802924,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_5_000100000000000003a2,1504455,1504455,0.03839266851806642,6,93.95119215204187,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_5_00010000000000000473,1500602,1500602,14.880865298094518,6,44.048429544830476,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_5_000100000000000004dc,1508357,1508357,0.09884642845076017,6,92.16945399772271,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_5_00010000000000000599,1507805,1507805,1.1143146790771483,6,84.60755556956067,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_5_000100000000000005f1,1501725,1501725,0.11963341516113285,6,92.13189388514584,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_5_000100000000000001aa,1505908,1505908,0.061869320511881515,6,168.22175851578183,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_6_000100000000000004a0,1505486,1505486,4.117186097436043,7,47.30832807830751,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_6_000100000000000002dd,1505650,1505650,4.298689716430667,7,71.07207470013746,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_6_0001000000000000007e,1508159,1508159,5.472726911376946,7,61.1479976546375,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_6_000100000000000002f2,1500859,1500859,2.9837890382436725,7,76.55487342063478,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_6_000100000000000003a2,1504455,1504455,2.8967512749633806,7,68.30143085012182,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_6_00010000000000000473,1500602,1500602,37.542716316249255,7,27.611927733452127,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_6_000100000000000004dc,1508357,1508357,0.4699721520993698,7,88.2613536768016,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_6_00010000000000000599,1507805,1507805,1.8279591431274398,7,71.37844939256118,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_6_000100000000000005f1,1501725,1501725,1.1226784201660163,7,74.26513957717096,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_6_000100000000000001aa,1505908,1505908,1.2005812915649419,7,75.65403621862038,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_7_000100000000000004a0,1505486,1505486,37.43738877885552,8,64.90641461448786,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_7_000100000000000002dd,1505650,1505650,9.170945001070393,8,72.80603350288997,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_7_0001000000000000007e,1508159,1508159,9.139293260092817,8,75.99036587987744,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_7_000100000000000002f2,1500859,1500859,21.428946981168107,8,82.52486942769585,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_7_000100000000000003a2,1504455,1504455,0.7024916420898435,8,85.06896806782946,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_7_00010000000000000473,1500602,1500602,833.3127761657302,8,34.67534564778463,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_7_000100000000000004dc,1508357,1508357,2.1651007382860343,8,67.15436548449414,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_7_00010000000000000599,1507805,1507805,12.833938849350616,8,80.39589857801965,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_7_000100000000000005f1,1501725,1501725,1.094396465745633,8,78.90091619987693,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_7_000100000000000001aa,1505908,1505908,1.7037681848048791,8,59.266658307313115,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_8_000100000000000004a0,1505486,1505486,14.5220155591256,9,31.50459104957998,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_8_000100000000000002dd,1505650,1505650,34.80437073067324,9,27.266078338062343,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_8_0001000000000000007e,1508159,1508159,17.08897117556226,9,32.44963689283959,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_8_000100000000000002f2,1500859,1500859,3.219195096083217,9,50.76861586552753,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_8_000100000000000003a2,1504455,1504455,0.4677816055908203,9,45.62432926969865,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_8_00010000000000000473,1500602,1500602,1618.8786843207822,9,72.51192750957706,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_8_000100000000000004dc,1508357,1508357,2.2825524088541664,9,46.174947282804226,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_8_00010000000000000599,1507805,1507805,3.250891284038232,9,45.5839414259542,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_8_000100000000000005f1,1501725,1501725,1.7040037210757975,9,45.2064365575044,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_8_000100000000000001aa,1505908,1505908,1.6120863108561196,9,30.330744401560327,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_9_000100000000000004a0,1505486,1505486,135.83633183120773,10,38.869026220178185,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_9_000100000000000002dd,1505650,1505650,13.566858122033903,10,117.9435770778333,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_9_0001000000000000007e,1508159,1508159,18.115253120951788,10,124.78935380849934,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_9_000100000000000002f2,1500859,1500859,24.238454718618158,10,54.67913202950341,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_9_000100000000000003a2,1504455,1504455,7.173804544086268,10,82.56050700368982,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_9_00010000000000000473,1500602,1500602,322.39043530775814,10,168.55840523770146,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_9_000100000000000004dc,1508357,1508357,5.032137639627135,10,66.6768051126063,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_9_00010000000000000599,1507805,1507805,9.420802547428611,10,60.92499815825795,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_9_000100000000000005f1,1501725,1501725,5.040347085021974,10,75.80088674644037,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_9_000100000000000001aa,1505908,1505908,20.098482126358864,10,35.32619513734874,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_10_000100000000000004a0,1505486,1505486,55.64484864022736,11,113.33344945749275,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_10_000100000000000002dd,1505650,1505650,25.672071666928463,11,142.5923960673493,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_10_0001000000000000007e,1508159,1508159,32.162109489475434,11,127.33055872442641,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_10_000100000000000002f2,1500859,1500859,12.665932141864873,11,87.34001860157151,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_10_000100000000000003a2,1504455,1504455,18.21767163842287,11,112.73028306445929,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_10_00010000000000000473,1500602,1500602,34.13317587074736,11,208.42705384688017,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_10_000100000000000004dc,1508357,1508357,1.890097204162603,11,62.70673326314105,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_10_00010000000000000599,1507805,1507805,0.5551122346191406,11,72.30652752896611,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_10_000100000000000005f1,1501725,1501725,6.56447710650636,11,101.12505035093342,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_10_000100000000000001aa,1505908,1505908,12.179792636718753,11,48.378783983680144,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_11_000100000000000004a0,1505486,1505486,36.805596719124104,12,318.69138291649375,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_11_000100000000000002dd,1505650,1505650,0,12,181.12174889118324,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_11_0001000000000000007e,1508159,1508159,0,12,200.55301022610118,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_11_000100000000000002f2,1500859,1500859,22.67733539652433,12,333.6888154763356,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_11_000100000000000003a2,1504455,1504455,11.806156866649005,12,246.94011603185214,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_11_00010000000000000473,1500602,1500602,40.68113214779489,12,244.69339228189892,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_11_000100000000000004dc,1508357,1508357,1.0327520884511916,12,548.3781561785052,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_11_00010000000000000599,1507805,1507805,33.624872020415495,12,314.60016941224063,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_11_000100000000000005f1,1501725,1501725,9.501521307982678,12,347.12351336716284,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_11_000100000000000001aa,1505908,1505908,22.3015523143047,12,275.098401746151,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0_000100000000000004a0,1505486,1505486,6.55623120251466,1,241.41502395587722,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0_000100000000000002dd,1505650,1505650,2.2851704995782556,1,193.43180814103582,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0_0001000000000000007e,1508159,1508159,5.269507848650753,1,195.9608526457791,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0_000100000000000002f2,1500859,1500859,0.008905284912109374,1,254.6255297835439,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0_000100000000000003a2,1504455,1504455,1.9245560427246173,1,199.61274083595652,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0_00010000000000000473,1500602,1500602,4.919341291885673,1,259.38992349163294,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0_000100000000000004dc,1508357,1508357,0.08564305791781558,1,240.84741814239646,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0_00010000000000000599,1507805,1507805,0.01159886895751953,1,271.991125144706,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0_000100000000000005f1,1501725,1501725,0.8552257045898443,1,219.79513440142478,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0_000100000000000001aa,1505908,1505908,6.528392968139642,1,192.70385671962745,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_1_000100000000000004a0,1505486,1505486,0.3525606378233669,2,346.4492992843671,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_1_000100000000000002dd,1505650,1505650,1.8287901528320307,2,309.2409991408773,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_1_0001000000000000007e,1508159,1508159,0.982476960266115,2,310.60037418468164,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_1_000100000000000002f2,1500859,1500859,0,2,321.59861014255546,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_1_000100000000000003a2,1504455,1504455,0,2,322.62619935031324,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_1_00010000000000000473,1500602,1500602,6.95551985520356,2,315.93687717889713,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_1_000100000000000004dc,1508357,1508357,0,2,319.65480037234084,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_1_00010000000000000599,1507805,1507805,0,2,307.4640978652569,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_1_000100000000000005f1,1501725,1501725,0,2,334.53557897738483,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_1_000100000000000001aa,1505908,1505908,0,2,269.4743417221438,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_2_000100000000000004a0,1505486,1505486,1.061089210959281,3,410.7749521844068,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_2_000100000000000002dd,1505650,1505650,0,3,304.6340449435319,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_2_0001000000000000007e,1508159,1508159,1.4081703420891252,3,301.7894148839181,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_2_000100000000000002f2,1500859,1500859,1.531586033250757,3,329.17612463117104,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
